claim_id,note_id,note_date,record_type,note_type,author_role,event_type,correspondence_type,sender_type,sender_id,recipient_type,recipient_id,subject,related_third_party_id,note_text
CLM00722,NOTE00034900,2023-06-11 17:50:00,Event,Inspection,System,Inspection Completed,,,,,,,,"Property inspected. Field adjuster captured photographs, measurements and observed conditions relevant to the hurricane claim."
CLM00722,NOTE00034901,2023-06-12 10:15:00,Note,Inspection,Field Adjuster,,,,,,,,,Field notes finalized. Damage observations forwarded to the assigned adjuster for estimate and coverage review.
CLM00722,NOTE00034910,2023-06-14 11:10:00,Event,Estimate,System,Estimate Created,,,,,,,,"Initial carrier estimate created for approximately $53,800. Current initial reserve is $93,800."
CLM00722,NOTE00034906,2023-06-14 12:30:00,Event,Third Party,System,Third Party Added,,,,,,,TP00073,Engineer added to the claim: Gulf Forensic Engineering.
CLM00722,NOTE00034928,2023-06-15 11:40:00,Correspondence,Customer Contact,Claim Adjuster,,Portal Message,Claim Adjuster,,Claim Adjuster,,Next steps,,Status contact completed with the insured and next steps reviewed.
CLM00722,NOTE00034919,2023-06-15 16:10:00,Correspondence,Third Party,Claim Adjuster,,Email,Claim Adjuster,,Claim Adjuster,,Next steps,,Third-party documentation received and added to the electronic claim file.
CLM00722,NOTE00034917,2023-06-15 17:40:00,Note,General,Claim Adjuster,,,,,,,,,FNOL details reviewed for completeness and initial diary activity documented.
CLM00722,NOTE00034913,2023-06-17 16:45:00,Correspondence,Third Party,Claim Adjuster,,Email,Claim Adjuster,,Claim Adjuster,,Claim status,,Third-party documentation received and added to the electronic claim file.
CLM00722,NOTE00034908,2023-06-18 14:00:00,Event,Third Party,System,Third Party Added,,,,,,,TP00077,Appraiser added to the claim: Coastal Property Appraisal.
CLM00722,NOTE00034924,2023-06-19 09:45:00,Correspondence,Third Party,Claim Adjuster,,Email,Third Party,,Claims Manager,,Estimate review,,Third-party documentation received and added to the electronic claim file.
CLM00722,NOTE00034907,2023-06-22 09:00:00,Event,Third Party,System,Third Party Added,,,,,,,TP00095,HVAC Contractor added to the claim: Sunrise HVAC.
CLM00722,NOTE00034921,2023-06-22 11:50:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00722,NOTE00034904,2023-06-24 17:30:00,Event,Third Party,System,Third Party Added,,,,,,,TP00028,Roofer added to the claim: Florida Shield Roofing.
CLM00722,NOTE00034923,2023-06-26 13:15:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00722,NOTE00034918,2023-06-26 14:40:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00722,NOTE00034911,2023-06-27 08:30:00,Correspondence,Estimate,Claim Adjuster,,Email,Third Party,TP00028,Claim Adjuster,,Repair estimate,TP00028,Third-party roofer estimate received and indexed. Adjuster reviewing differences against the carrier scope.
CLM00722,NOTE00034915,2023-06-27 08:45:00,Correspondence,Third Party,Claim Adjuster,,Email,Third Party,,Customer,,Documentation follow-up,,Third-party documentation received and added to the electronic claim file.
CLM00722,NOTE00034925,2023-06-29 12:45:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00722,NOTE00034905,2023-06-29 15:30:00,Event,Third Party,System,Third Party Added,,,,,,,TP00048,General Contractor added to the claim: Palm State Construction.
CLM00722,NOTE00034909,2023-06-29 17:30:00,Event,Third Party,System,Third Party Added,,,,,,,TP00074,Engineer added to the claim: Peninsula Building Consultants.
CLM00722,NOTE00034922,2023-06-30 11:15:00,Correspondence,Customer Contact,Claim Adjuster,,Portal Message,Claim Adjuster,,Customer,,Documentation follow-up,,Status contact completed with the insured and next steps reviewed.
CLM00722,NOTE00034916,2023-07-01 14:05:00,Correspondence,Third Party,Claim Adjuster,,Portal Message,Third Party,,Claims Manager,,Documentation follow-up,,Third-party documentation received and added to the electronic claim file.
CLM00722,NOTE00034926,2023-07-02 12:05:00,Correspondence,Customer Contact,Claim Adjuster,,Portal Message,Claim Adjuster,,Claims Manager,,Documentation follow-up,,Status contact completed with the insured and next steps reviewed.
CLM00722,NOTE00034927,2023-07-03 13:40:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00722,NOTE00034920,2023-07-05 08:15:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate and repair-scope review remain active. Carrier and available third-party scope information are being compared before the next claim decision.
CLM00723,NOTE00034929,2024-10-14 08:05:00,Event,Claim Handling,System,FNOL,,,,,,,,FNOL completed. Insured reports property damage attributed to hail with loss date 2024-10-09.
CLM00723,NOTE00034930,2024-10-14 17:30:00,Event,Claim Handling,System,Claim Assigned,,,,,,,,Claim assigned to the property claims queue for initial triage and adjuster assignment.
CLM00723,NOTE00034931,2024-10-15 11:40:00,Correspondence,Customer Contact,Claim Adjuster,,Phone Call,Claim Adjuster,,Customer,,Initial claim contact,,"Initial contact completed with the insured. Reported damage, inspection process, deductible and next steps were reviewed."
CLM00723,NOTE00034964,2024-10-16 16:05:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00723,NOTE00034932,2024-10-16 16:10:00,Correspondence,Document Request,Claim Adjuster,,Portal Message,Claim Adjuster,,Customer,,Supporting claim documentation,,"Sent document request for photographs, receipts, invoices and any contractor or mitigation records already available."
CLM00723,NOTE00034953,2024-10-17 12:10:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00723,NOTE00034966,2024-10-17 16:15:00,Note,Claim Handling,Claim Adjuster,,,,,,,,,Initial triage completed and next handling action documented.
CLM00723,NOTE00034936,2024-10-18 10:40:00,Note,Investigation,Claim Adjuster,,,,,,,,,Weather verification reviewed. Reported loss window is consistent with Hurricane Milton and local storm conditions.
CLM00723,NOTE00034933,2024-10-19 16:20:00,Event,Inspection,System,Inspection Scheduled,,,,,,,,Property inspection scheduled and inspection assignment confirmed.
CLM00723,NOTE00034943,2024-10-20 11:50:00,Note,Document Request,Claim Adjuster,,,,,,,,,Outstanding supporting documentation noted for follow-up.
CLM00723,NOTE00034934,2024-10-21 08:50:00,Event,Inspection,System,Inspection Completed,,,,,,,,"Property inspected. Field adjuster captured photographs, measurements and observed conditions relevant to the hail claim."
CLM00723,NOTE00034937,2024-10-21 09:50:00,Event,Third Party,System,Third Party Added,,,,,,,TP00082,Inspector added to the claim: Peninsula Property Inspections.
CLM00723,NOTE00034969,2024-10-21 13:05:00,Note,General,Claim Adjuster,,,,,,,,,FNOL details reviewed for completeness and initial diary activity documented.
CLM00723,NOTE00034935,2024-10-22 16:50:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection file reviewed for completeness. Observed damage and reported mechanism of loss documented for desk review.
CLM00723,NOTE00034952,2024-10-23 09:00:00,Note,Claim Handling,Claim Adjuster,,,,,,,,,Initial triage completed and next handling action documented.
CLM00723,NOTE00034958,2024-10-23 10:00:00,Note,Claim Handling,Claim Adjuster,,,,,,,,,Initial triage completed and next handling action documented.
CLM00723,NOTE00034961,2024-10-23 11:05:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00723,NOTE00034944,2024-10-24 10:40:00,Note,Document Request,Claim Adjuster,,,,,,,,,Outstanding supporting documentation noted for follow-up.
CLM00723,NOTE00034940,2024-10-24 10:45:00,Event,Third Party,System,Third Party Added,,,,,,,TP00087,Emergency Services Provider added to the claim: Florida Emergency Property Care.
CLM00723,NOTE00034941,2024-10-24 12:00:00,Event,Estimate,System,Estimate Created,,,,,,,,"Initial carrier estimate created for approximately $31,000. Current initial reserve is $37,000."
CLM00723,NOTE00034942,2024-10-25 08:15:00,Correspondence,Estimate,Claim Adjuster,,Email,Third Party,TP00027,Claim Adjuster,,Repair estimate,TP00027,Roofer submitted an estimate for repair work. File moved to scope comparison and pricing review.
CLM00723,NOTE00034963,2024-10-25 09:30:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00723,NOTE00034938,2024-10-25 14:30:00,Event,Third Party,System,Third Party Added,,,,,,,TP00027,Roofer added to the claim: Atlantic Peak Roofing.
CLM00723,NOTE00034950,2024-10-27 15:30:00,Note,General,Claim Adjuster,,,,,,,,,FNOL details reviewed for completeness and initial diary activity documented.
CLM00723,NOTE00034955,2024-10-28 11:15:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00723,NOTE00034948,2024-10-28 15:30:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00723,NOTE00034965,2024-10-29 13:50:00,Correspondence,Customer Contact,Claim Adjuster,,Phone Call,Third Party,,Claims Manager,,Claim status,,Status contact completed with the insured and next steps reviewed.
CLM00723,NOTE00034951,2024-10-30 08:10:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00723,NOTE00034957,2024-10-31 16:20:00,Note,Claim Handling,Claim Adjuster,,,,,,,,,Initial triage completed and next handling action documented.
CLM00723,NOTE00034939,2024-11-03 09:10:00,Event,Third Party,System,Third Party Added,,,,,,,TP00054,General Contractor added to the claim: Florida Residential Builders.
CLM00723,NOTE00034946,2024-11-09 13:10:00,Correspondence,Customer Contact,Claim Adjuster,,Phone Call,Claim Adjuster,,Claims Manager,,Next steps,,Status contact completed with the insured and next steps reviewed.
CLM00723,NOTE00034956,2024-11-09 17:10:00,Correspondence,Third Party,Claim Adjuster,,Portal Message,Customer,,Claims Manager,,Claim status,,Third-party documentation received and added to the electronic claim file.
CLM00723,NOTE00034962,2024-11-10 08:10:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00723,NOTE00034945,2024-11-10 09:10:00,Note,Document Request,Claim Adjuster,,,,,,,,,Outstanding supporting documentation noted for follow-up.
CLM00723,NOTE00034967,2024-11-10 09:45:00,Note,General,Claim Adjuster,,,,,,,,,FNOL details reviewed for completeness and initial diary activity documented.
CLM00723,NOTE00034968,2024-11-13 08:15:00,Note,Document Request,Claim Adjuster,,,,,,,,,Outstanding supporting documentation noted for follow-up.
CLM00723,NOTE00034954,2024-11-13 13:45:00,Correspondence,Third Party,Claim Adjuster,,Phone Call,Customer,,Customer,,Claim status,,Third-party documentation received and added to the electronic claim file.
CLM00723,NOTE00034959,2024-11-14 13:50:00,Note,General,Claim Adjuster,,,,,,,,,FNOL details reviewed for completeness and initial diary activity documented.
CLM00723,NOTE00034949,2024-11-16 10:15:00,Note,Investigation,Claim Adjuster,,,,,,,,,Loss facts and inspection findings reviewed for consistency.
CLM00723,NOTE00034960,2024-11-16 15:50:00,Correspondence,Third Party,Claim Adjuster,,Email,Customer,,Customer,,Documentation follow-up,,Third-party documentation received and added to the electronic claim file.
CLM00723,NOTE00034947,2024-11-17 12:05:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate and repair-scope review remain active. Carrier and available third-party scope information are being compared before the next claim decision.
CLM00724,NOTE00034971,2025-05-25 10:05:00,Event,Claim Handling,System,Claim Assigned,,,,,,,,Claim assigned to the property claims queue for initial triage and adjuster assignment.
CLM00724,NOTE00034970,2025-05-25 13:05:00,Event,Claim Handling,System,FNOL,,,,,,,,Claim opened following notice of water damage at the insured property. Loss date recorded as 2025-05-16.
CLM00724,NOTE00034972,2025-05-26 08:40:00,Correspondence,Customer Contact,Claim Adjuster,,Phone Call,Claim Adjuster,,Customer,,Initial claim contact,,"Initial call with policyholder completed. Confirmed reported cause of loss and discussed photographs, repair documentation and inspection expectations."
CLM00724,NOTE00034973,2025-05-27 12:40:00,Correspondence,Document Request,Claim Adjuster,,Portal Message,Claim Adjuster,,Customer,,Supporting claim documentation,,Asked the insured to upload supporting photographs and any estimates or emergency repair documentation.
CLM00724,NOTE00035011,2025-05-27 17:50:00,Correspondence,Customer Contact,Claim Adjuster,,Email,Third Party,,Claim Adjuster,,Claim status,,Status contact completed with the insured and next steps reviewed.
CLM00724,NOTE00035016,2025-05-28 14:45:00,Correspondence,Third Party,Claim Adjuster,,Portal Message,Customer,,Claims Manager,,Next steps,,Third-party documentation received and added to the electronic claim file.
CLM00724,NOTE00034980,2025-05-29 08:40:00,Event,Third Party,System,Third Party Added,,,,,,,TP00022,Mitigation Company added to the claim: First Coast Drying Services.
CLM00724,NOTE00035015,2025-05-29 13:40:00,Note,Claim Handling,Claim Adjuster,,,,,,,,,Initial triage completed and next handling action documented.
CLM00724,NOTE00034979,2025-05-31 12:15:00,Event,Third Party,System,Third Party Added,,,,,,,TP00049,General Contractor added to the claim: Coastal Build Group.
CLM00724,NOTE00034995,2025-06-01 09:40:00,Note,Inspection,Field Adjuster,,,,,,,,,Inspection photographs and observations reviewed for completeness.
CLM00724,NOTE00034999,2025-06-03 08:15:00,Correspondence,Customer Contact,Claim Adjuster,,Portal Message,Third Party,,Customer,,Documentation follow-up,,Status contact completed with the insured and next steps reviewed.
CLM00724,NOTE00035022,2025-06-03 14:10:00,Note,Estimate,Claim Adjuster,,,,,,,,,Estimate line items and pricing reviewed against inspection documentation.
CLM00724,NOTE00034997,2025-06-05 10:10:00,Note,Document Request,Claim Adjuster,,,,,,,,,Outstanding supporting documentation noted for follow-up.
CLM00724,NOTE00034974,2025-06-05 10:45:00,Event,Inspection,System,Inspection Scheduled,,,,,,,,Property inspection scheduled and inspection assignment confirmed.
